series_id	dataseries_code	srd_code	industryb_code	irc_code	dataelement_code	footnote_codes	begin_year	begin_period	end_year	end_period
MLUQS11NN0099003 	Q	S11	N	N0099	003		1995	Q02	2013	Q01
MLUQS11NN0099004 	Q	S11	N	N0099	004		1995	Q02	2013	Q01
MLUQS11NN0099005 	Q	S11	N	N0099	005		1995	Q02	2013	Q01
MLUQS11NN0100003 	Q	S11	N	N0100	003		1995	Q02	2013	Q01
MLUQS11NN0100004 	Q	S11	N	N0100	004		1995	Q02	2013	Q01
MLUQS11NN0100005 	Q	S11	N	N0100	005		1995	Q02	2013	Q01
MLUQS11NN0101003 	Q	S11	N	N0101	003	8	1995	Q02	2013	Q01
MLUQS11NN0101004 	Q	S11	N	N0101	004	8	1995	Q02	2013	Q01
MLUQS11NN0101005 	Q	S11	N	N0101	005	8	1995	Q02	2013	Q01
MLUQS11NN0102003 	Q	S11	N	N0102	003		1995	Q02	2013	Q01
MLUQS11NN0102004 	Q	S11	N	N0102	004		1995	Q02	2013	Q01
MLUQS11NN0102005 	Q	S11	N	N0102	005		1995	Q02	2013	Q01
MLUQS11NN0103003 	Q	S11	N	N0103	003	8	1995	Q02	2013	Q01
MLUQS11NN0103004 	Q	S11	N	N0103	004	8	1995	Q02	2013	Q01
MLUQS11NN0103005 	Q	S11	N	N0103	005	8	1995	Q02	2013	Q01
MLUQS11NN0104003 	Q	S11	N	N0104	003		1995	Q02	2013	Q01
MLUQS11NN0104004 	Q	S11	N	N0104	004		1995	Q02	2013	Q01
MLUQS11NN0104005 	Q	S11	N	N0104	005		1995	Q02	2013	Q01
MLUQS11NN0105003 	Q	S11	N	N0105	003		1995	Q02	2013	Q01
MLUQS11NN0105004 	Q	S11	N	N0105	004		1995	Q02	2013	Q01
MLUQS11NN0105005 	Q	S11	N	N0105	005		1995	Q02	2013	Q01
